msg_hash,signature,recovered_hash,hash_matches,sig_in_range,label
18377707123,737818653614,14677056740,0,1,0
98916165258,183571816934,569146386252,0,1,0
98565464639,957147150348,330910793908,0,1,0
803113806127,765166647934,751823444826,0,1,0
574275559173,450619741289,275773866041,0,1,0
918171761747,625854581919,124225774037,0,1,0
565122373462,854611674188,874029825849,0,1,0
738881899124,417135160494,336493684529,0,1,0
456160220721,634199856938,670835150118,0,1,0
443701349165,566394019387,348617565031,0,1,0
20907284970,30073118555,72419242071,0,1,0
248074959496,264173978355,698826258394,0,1,0
907330835140,649805375268,836465099474,0,1,0
124728346520,776959832767,373899436129,0,1,0
957734500181,912795555303,285002355942,0,1,0
530946592736,709441235311,194998096190,0,1,0
2950554478,19519347188,965344501238,0,1,0
865858270200,532178922502,200227393173,0,1,0
1280095609,284216136069,648667911862,0,1,0
430588961300,34091509769,473070916694,0,1,0
422896829766,753969478298,988824274651,0,1,0
197649930240,14133670017,553548234806,0,1,0
819414113047,141463472898,805511117842,0,1,0
629251769145,859584145723,863853656556,0,1,0
367217993773,715245191047,932088594795,0,1,0
941264802828,645364887558,579359062103,0,1,0
951094330473,533031272528,552500293246,0,1,0
97385095070,255098810654,202844530467,0,1,0
222792355611,855400926556,167240482849,0,1,0
481962865007,542090666035,235405781794,0,1,0
793967476428,102820854938,613546325470,0,1,0
559503756879,676876684920,70118694788,0,1,0
872752947770,181939436244,25439642007,0,1,0
528856745196,736414399285,846562106321,0,1,0
757694992150,780709109244,597374338086,0,1,0
53146650662,702437414972,179554960471,0,1,0
398282535188,122478873712,923346653968,0,1,0
410741406744,919994514934,121864249824,0,1,0
693463085147,432677621804,849922044552,0,1,0
519703559485,599901938812,929987841715,0,1,0
17792473500,978902473775,130601748730,0,1,0
813068349974,913256498882,447534834787,0,1,0
79309532543,62792490406,357340942281,0,1,0
861912021163,665347836578,368713326461,0,1,0
485527778759,995235893307,801987676832,0,1,0
912315686204,928338016613,414707356817,0,1,0
820439456223,817973580498,880190592672,0,1,0
957493740858,35061808498,302194878957,0,1,0
385170147323,319886167765,220484904123,0,1,0
955823281989,299758597379,951893025818,0,1,0
152231116263,299928328013,50076623740,0,1,0
377478015789,769511939608,940738299588,0,1,0
158830272330,36761107164,670472486457,0,1,0
724033170428,950186011964,594929703952,0,1,0
799282638119,292452180039,220161190124,0,1,0
100615336682,429195190270,762195496301,0,1,0
490286479614,770376628962,212085072781,0,1,0
407793794307,510559606134,832839584414,0,1,0
533399679015,600321480358,866825306590,0,1,0
800677155036,400071191467,340400560577,0,1,0
210334145653,421315608932,372331589262,0,1,0
122299723059,45251382201,470453098869,0,1,0
804168505668,72900450422,829136243687,0,1,0
404929330869,397206372113,780512269649,0,1,0
29130306444,207202893241,237547855804,0,1,0
947101491324,514934617195,677594900853,0,1,0
523324803032,470839612747,397964327107,0,1,0
298343586546,678937351090,79147422659,0,1,0
277703346706,673256569393,139763304278,0,1,0
512167066255,828910543082,909628648091,0,1,0
270196268585,189977342413,639700640507,0,1,0
940953945795,41024220971,287194823000,0,1,0
915811520424,118672178402,736526660230,0,1,0
141096419593,588255789997,288484369851,0,1,0
573121163690,623896507192,816472978226,0,1,0
289129072389,426605179655,542147410205,0,1,0
731160469394,664345320197,652016078034,0,1,0
152687572444,240371735248,909698891505,0,1,0
573464958407,271698317174,984340199864,0,1,0
883478242454,638502378746,946161088260,0,1,0
842889936704,719404768378,429645230933,0,1,0
625530424967,321998114193,19881936879,0,1,0
297751391574,254569966598,479336811287,0,1,0
250195060464,55211001898,923874973263,0,1,0
525015761070,526271090868,922763084795,0,1,0
945719272320,124756668778,721202384976,0,1,0
86265506159,341430542419,799179705924,0,1,0
56819221177,705383264975,458206424770,0,1,0
771741211283,339381536607,225131471478,0,1,0
714258701148,505392140514,911857685433,0,1,0
223027773583,608792539937,52825528747,0,1,0
807627872693,656156914930,216237414165,0,1,0
83147366757,534322907583,412315529124,0,1,0
920401294991,451264212682,321854361117,0,1,0
709953102658,430503906757,748638195140,0,1,0
706906139442,321573836939,767453556791,0,1,0
9314932496,279852315889,13977186845,0,1,0
831718504421,816101212701,337200163371,0,1,0
777955327166,497802684211,824079653571,0,1,0
341936647573,212484485975,806205115687,0,1,0
161758888696,654326904290,217402556950,0,1,0
825681019827,713476925854,387465930875,0,1,0
499877012757,377254316436,452928571221,0,1,0
896408929601,73780581985,374305785186,0,1,0
623992463620,554427079819,157960272846,0,1,0
653961183911,697587544155,975432599787,0,1,0
11142087357,510525063438,461217407214,0,1,0
553660669307,642299257400,782067898511,0,1,0
674215832451,132445578627,455401826704,0,1,0
292659241904,967735082274,711597691332,0,1,0
494374369447,479078314874,574900095625,0,1,0
855281055057,327361248084,212315223258,0,1,0
359510516892,980365064320,422220405561,0,1,0
758749691691,385806945943,614749713568,0,1,0
901682677347,98131309045,621183769554,0,1,0
983673492824,520109388762,684319114022,0,1,0
252924772569,262134042940,371095198579,0,1,0
477905989055,783746108268,50306846166,0,1,0
466748252278,412107234932,748145272779,0,1,0
232284532729,986163064914,294919732882,0,1,0
895535131818,624182913178,134582243587,0,1,0
154743640857,310872652657,407647256248,0,1,0
243710258412,280054068191,163497847202,0,1,0
527702349713,207093199042,377413627293,0,1,0
95677605616,901162285518,717207700002,0,1,0
870392706447,161326477237,813773413309,0,1,0
838059428477,491951267282,336153691707,0,1,0
528046144430,854857009381,655892202367,0,1,0
107268758467,553278230769,511568047106,0,1,0
685741655417,706999619032,283712729128,0,1,0
630515276031,438437182764,840079623621,0,1,0
273761182337,427094048049,848766239184,0,1,0
204776246487,638369694105,924364544795,0,1,0
252332577597,567476462119,982870581155,0,1,0
900300458343,707915360985,375278590029,0,1,0
479596947093,839177586389,202655957655,0,1,0
11400407200,288579956825,467675174364,0,1,0
40846692182,654337037940,652035731016,0,1,0
668839887171,88588832364,411528552791,0,1,0
656288583555,460276846851,198401491045,0,1,0
762209058716,239353606780,172731059929,0,1,0
177608959606,921699035458,344509637269,0,1,0
296517833596,606437767883,402796804884,0,1,0
732536513189,621503769433,921579345391,0,1,0
786299690444,669550101237,165475695068,0,1,0
963858118876,863011008096,35831916608,0,1,0
661487325465,634480332460,496463008932,0,1,0
664534288681,473158205592,688072371935,0,1,0
874982481014,223666314831,703245709557,0,1,0
37728552780,36472813046,312696642512,0,1,0
760144493177,154706689156,400322409158,0,1,0
791303244007,403535405609,210291756007,0,1,0
306747426456,790790167729,283348931205,0,1,0
480506952118,353313654035,131701425719,0,1,0
197785273715,570378350479,910318696336,0,1,0
115292588408,310561327651,145576801840,0,1,0
840152517990,812278857502,673968610141,0,1,0
474705045370,428287169811,43535192631,0,1,0
315900612167,305751448443,626202444799,0,1,0
659796814741,480986289073,137722889474,0,1,0
474130620928,389718701327,329417354344,0,1,0
398444567463,308481641657,114681951741,0,1,0
741481098682,98279186316,925983571734,0,1,0
900769585082,456498989578,320151662792,0,1,0
968745468178,369980310586,439379574122,0,1,0
286228066640,147397217724,454237965307,0,1,0
689930946723,779349996089,398596486022,0,1,0
840503218609,417114344686,561174301739,0,1,0
962353908390,191305955675,341346129943,0,1,0
729581542432,634959406490,548443549468,0,1,0
551621820708,520540064162,295258759737,0,1,0
898044501410,426236163228,139787539402,0,1,0
306032355740,912028739292,590994752198,0,1,0
538015425021,346264341300,150212030622,0,1,0
375391988178,518575095809,549612803219,0,1,0
414267051099,191505367947,808839391282,0,1,0
700390819247,812020893325,516822188558,0,1,0
434384763772,63220099809,223388646093,0,1,0
184012203276,596375536103,688535845985,0,1,0
207034902696,867402381317,789757532471,0,1,0
617980676798,548510703814,893575398156,0,1,0
370388434615,892748415349,547869566017,0,1,0
164208350160,661434721835,910718262428,0,1,0
557975632016,907144378753,733085556844,0,1,0
719098676595,835928920255,791917333131,0,1,0
388761984327,807459770371,559866129607,0,1,0
33044299641,636772303909,864271822064,0,1,0
463984799002,677066422396,237212665598,0,1,0
59271710064,174474732415,644589328937,0,1,0
830289591562,868456761150,955404620307,0,1,0
619807831659,779183451363,641044670338,0,1,0
162364413252,910957645325,700769709538,0,1,0
512556818039,895575002538,24528593313,0,1,0
118789536183,379613148934,338879278966,0,1,0
343343170350,795890394156,294208019548,0,1,0
673679862618,554107347354,645416451087,0,1,0
418565985025,665497046181,60779915123,0,1,0
987587486021,354950731008,327579025596,0,1,0
714836963834,664876199658,946330207871,0,1,0
13852896087,892615159871,461940859740,0,1,0
116945599275,899388269110,970852971723,0,1,0
574389017682,497361878462,535419416006,0,1,0
69873774431,164010216187,225631304663,0,1,0
152366459738,153575042329,5659204530,0,1,0
365054324390,474208964279,184031239606,0,1,0
261328612479,833444466564,403565110756,0,1,0
544344187013,142423992332,864848703795,0,1,0
270481798190,888910140650,838602225449,0,1,0
429286231393,741193665332,915993885102,0,1,0
794733704013,854933156337,709521624053,0,1,0
415564056234,809994167864,734445920737,0,1,0
698466532844,62084070899,343361254262,0,1,0
625699735408,697209032015,466646141864,0,1,0
918217609369,183388730190,721375933272,0,1,0
153720809409,868941194897,116565141269,0,1,0
190415175162,914975953854,393012584642,0,1,0
118306981092,22551921259,515527481258,0,1,0
30272558498,646449694885,430488012406,0,1,0
326948866819,432465623786,79861467176,0,1,0
31943017367,841210512989,448255863934,0,1,0
398259315053,290566154902,517163534794,0,1,0
385800443497,222760317351,705574181311,0,1,0
637471041845,894449876620,295181888596,0,1,0
63424232790,694077983423,158038022243,0,1,0
255424194411,376153556136,270066626804,0,1,0
515620352064,579753872259,897342688348,0,1,0
178169104024,791175655097,798425057443,0,1,0
848926781234,642222533655,988705852324,0,1,0
793553334444,963641406701,434307155825,0,1,0
647300569490,971321671889,122794810220,0,1,0
501331452222,183040323964,433200485118,0,1,0
276350235736,391138062307,172797400943,0,1,0
18005418813,682508607208,967420956503,0,1,0
592052227868,612628303719,593390564256,0,1,0
470201538087,568184496044,286952979034,0,1,0
210005380434,94331983235,366205076536,0,1,0
803507967257,630653157440,978030345806,0,1,0
132750290047,509354082196,330983825840,0,1,0
601881755513,959752295674,374699506540,0,1,0
748134520467,681819833800,293440531679,0,1,0
230931421759,379568686092,928444445606,0,1,0
385878824494,709169566143,132773152838,0,1,0
628261048641,407556235890,243206893340,0,1,0
297924356373,379087086006,521279161033,0,1,0
73370722206,692519644455,869291437974,0,1,0
467138004062,938229301373,807965755914,0,1,0
968396082467,746064048407,802733767816,0,1,0
669418149857,248072891508,911870425439,0,1,0
942168672044,667857226529,974991928646,0,1,0
303113357297,516140159739,306741391408,0,1,0
192081948442,972693282544,186514006457,0,1,0
740453544501,616009600557,315606327655,0,1,0
680244977636,15315175349,478674618538,0,1,0
755931031101,826262038690,626706960099,0,1,0
742783280384,663378813020,608669372907,0,1,0
25723756637,915430716412,344600644784,0,1,0
271500422663,826101219558,321172357536,0,1,0
974260934743,129736977795,361576848219,0,1,0
86636750644,984782860296,267962794690,0,1,0
811878813367,727125700126,443782884259,0,1,0
692273548540,706004430033,185750363312,0,1,0
588547836629,65277931961,775185920214,0,1,0
544465338029,105463234875,473441496232,0,1,0
514496617738,692012574210,642020556523,0,1,0
786913083719,941075880047,184122578587,0,1,0
320347353124,782286232535,988423510655,0,1,0
113129582271,183599587717,129893609494,0,1,0
564719986569,270031073018,767535955002,0,1,0
444164823425,509632555105,21417192439,0,1,0
831574428081,915556979537,637949798789,0,1,0
42094187627,734578092638,804182412765,0,1,0
341072120237,962317052851,823667298524,0,1,0
490907116836,186275031810,62364605173,0,1,0
662832683292,177609421168,353988785746,0,1,0
104517470030,289398206178,478456069543,0,1,0
941938108942,27159246856,520659223457,0,1,0
998041300330,110451703376,549215856345,0,1,0
582679399083,157816078369,959889125126,0,1,0
358125764916,471248636818,8546477341,0,1,0
278835913989,422353762725,830707880728,0,1,0
861279032906,762004919828,583135072206,0,1,0
831832747924,125995642027,590622896835,0,1,0
506211995784,463368517847,494787755174,0,1,0
997734912942,231406118175,813627240930,0,1,0
348516484797,70721514824,642360431842,0,1,0
728563582595,629536761673,158270811153,0,1,0
690863046814,836610590022,57736172279,0,1,0
986143760091,498243386537,733374156808,0,1,0
418206503831,533884103732,734472384398,0,1,0
134214412530,336592776195,977645753179,0,1,0
429143200168,465658241040,571258375771,0,1,0
496163671052,490697284120,371454250700,0,1,0
43191726562,810591725287,65981247087,0,1,0
551630809761,772301928273,649929386550,0,1,0
773982396572,208760368428,265289434725,0,1,0
393935298774,379654925250,27917581776,0,1,0
31600573711,77466993292,587561022771,0,1,0
736281860791,145582000091,947448515625,0,1,0
179633226507,915778383307,280901049111,0,1,0
463625317808,842817514158,251938455783,0,1,0
541582485029,69920890875,693600854688,0,1,0
474562014145,774591651466,837339722414,0,1,0
767571831691,920255259482,237800142669,0,1,0
849562647168,342271338842,78375881956,0,1,0
225399671236,262022621028,444895782083,0,1,0
624638846035,667426503008,886882864701,0,1,0
402671220373,426280370289,930140602139,0,1,0
98173687073,808325014994,918877004225,0,1,0
188847740664,735764785282,714475304927,0,1,0
413828957150,257414850253,125953240533,0,1,0
559798074418,775444001492,528716965863,0,1,0
706050839372,497511539618,678139742116,0,1,0
652188844788,194348017106,843827892537,0,1,0
899781086971,579820109242,83092871734,0,1,0
162406987940,590693290737,532083183136,0,1,0
598425667533,605759292287,564802475372,0,1,0
810905449109,940437416334,329921096220,0,1,0
903579707481,561232729272,750817402623,0,1,0
597410293560,810747040591,541169020256,0,1,0
530423443025,457413728446,408571301377,0,1,0
819815835194,485732370640,684906435645,0,1,0
587832765913,781244571946,444212389973,0,1,0
987356922919,471363118719,95892008492,0,1,0
149936284007,463349881355,420134725286,0,1,0
708251497269,81308899659,839874749462,0,1,0
536325930813,819684313972,242782550480,0,1,0
324254727966,866557634588,931268014172,0,1,0
403544578893,645200311995,300443102872,0,1,0
628098213060,61515556860,387254297591,0,1,0
43498113950,743860985538,231938788327,0,1,0
534729041515,370208389429,718225324587,0,1,0
592211551650,933907589193,706383415595,0,1,0
397997684915,605320837629,27072179747,0,1,0
374974985495,64041795729,543059936703,0,1,0
625347545991,260596163106,594091237816,0,1,0
891353601466,739144759936,950887086633,0,1,0
605229833318,848339038229,757463829045,0,1,0
566354770397,905156569405,236383307419,0,1,0
728978207240,462593618210,401459966635,0,1,0
496995137959,758105819516,211447296308,0,1,0
506572665606,247103894789,220210566986,0,1,0
439585815071,893732583001,824315089724,0,1,0
617413869315,58170147229,76262311107,0,1,0
445488302859,796545561542,294318385590,0,1,0
896519294965,907681973274,552654401365,0,1,0
59098656053,899668735910,744124302030,0,1,0
537260585106,38376804430,143812565354,0,1,0
952622486353,720722233108,779891023909,0,1,0
233417100012,302914488786,429297031719,0,1,0
312706950939,81557166193,175577173184,0,1,0
786413933947,6556368088,452135519466,0,1,0
815860218929,372313449203,24514820299,0,1,0
548043349228,892265530416,628943380000,0,1,0
847021281838,120042490272,495061455263,0,1,0
181738556668,160370798290,280885397818,0,1,0
820793871415,41835668394,134302252476,0,1,0
176549555744,942232938527,160701810806,0,1,0
436852434261,508438706448,999069557168,0,1,0
275729389682,309401968260,770356846999,0,1,0
881924108183,793402115013,831292702089,0,1,0
980380685879,909007914959,279478400663,0,1,0
950411965588,495595253937,796122940836,0,1,0
198260709784,161093901665,900003891680,0,1,0
94534997873,520329403950,431800136082,0,1,0
903042160182,310352760558,510078279733,0,1,0
915501031738,107906401423,891428821804,0,1,0
262492616787,428078602718,531126360340,0,1,0
557906275656,349806908446,369406815385,0,1,0
377550572407,288766536703,795872975362,0,1,0
103688183584,35290684664,26411991768,0,1,0
186232138880,308273074564,908386938390,0,1,0
261918192345,119257937548,441739860883,0,1,0
74015638057,417440847317,620356160084,0,1,0
686499225844,177760558216,572834549312,0,1,0
688557156499,186038225799,270479485363,0,1,0
459234856348,365517040931,264916220560,0,1,0
517369113849,905003036083,346328069245,0,1,0
750141479807,191097388582,419376080419,0,1,0
558256976275,954604395987,366120471875,0,1,0
477718518140,238637035624,884295730642,0,1,0
432149178469,208089696720,194311905452,0,1,0
166124221809,533724832693,103894634448,0,1,0
706005180786,588414095032,412354206299,0,1,0
343453493074,639971014894,10482091530,0,1,0
978164746936,320039318339,741206494474,0,1,0
871436567432,811703177776,530668000517,0,1,0
818022130272,51513059370,239146891792,0,1,0
906056552866,157325089415,98615470244,0,1,0
749658775390,54262692197,649932698359,0,1,0
44702624485,375227606665,493443513972,0,1,0
103554201163,435774496916,174283982415,0,1,0
116013072719,233328137781,785549072203,0,1,0
363284788588,788512616395,944193937997,0,1,0
567970912471,583906394602,61258257035,0,1,0
525666909964,650581501049,845614224095,0,1,0
752834584490,884682360849,886756160075,0,1,0
507057918464,703759661017,255686735191,0,1,0
224155441854,181455560939,19527632326,0,1,0
307337006322,266097775200,150173833827,0,1,0
231650952857,184860715530,713812423507,0,1,0
149106997561,641588129301,806855629337,0,1,0
422969386384,624811784654,339290180712,0,1,0
731918039821,54348199182,744871183565,0,1,0
119434452034,23776291597,820851468971,0,1,0
504653670325,242104681897,744666032689,0,1,0
733975970476,792335670436,323020714590,0,1,0
795560293784,67685029548,302271363557,0,1,0
562787927826,511338480363,446479097553,0,1,0
523137332117,115224676590,356615362164,0,1,0
603675790252,560939840267,349839910835,0,1,0
211543035786,410312473659,30369132924,0,1,0
477567992446,814387141357,847263323412,0,1,0
916855381409,958543015428,702327720058,0,1,0
23621560556,196626959305,567812045649,0,1,0
388872307051,246306459174,162032545332,0,1,0
751423994763,924459342983,250984394777,0,1,0
90121438462,522067444317,228684185912,0,1,0
795077589367,930812333520,529110558037,0,1,0
951475366843,763622534052,839915132382,0,1,0
863440944249,387558307321,725522258102,0,1,0
274578899848,402124012106,233478579690,0,1,0
541856375869,201873723215,472137285123,0,1,0
255769182687,748772657352,503913383548,0,1,0
23786113406,44322858301,131717756808,0,1,0
132020808765,594013683999,424535337094,0,1,0
163179559595,842842400452,693297201215,0,1,0
152138521438,465728415861,654149039789,0,1,0
488178390664,136326197611,940576271956,0,1,0
994784474470,461959882289,338308119571,0,1,0
971761775050,920642840746,328624846638,0,1,0
158176006032,487305916321,697617098410,0,1,0
335734434464,680766823180,667916175452,0,1,0
649094604229,248322070934,846733562551,0,1,0
568556146094,532316710928,137396002913,0,1,0
608206741803,658178318015,640963886134,0,1,0
840979107761,944234670871,353498466950,0,1,0
779394784453,398671114716,505360841845,0,1,0
550072484302,578149929848,748749084046,0,1,0
164853266011,89569342862,522496703497,0,1,0
777336853798,849851054118,546405784339,0,1,0
753270189474,132953654550,416598152836,0,1,0
578175055229,826850376522,849893435398,0,1,0
69040374533,73214600271,570832960034,0,1,0
962274195386,564878459708,285855999104,0,1,0
796842808740,801046983949,286101010797,0,1,0
434291121028,852603903811,876510120391,0,1,0
840496403344,807399974486,816303217123,0,1,0
205574066190,320414073874,606527562192,0,1,0
908859758226,264145948287,976588572364,0,1,0
996894180820,369957978332,701977022502,0,1,0
587275189846,78461364181,289134872281,0,1,0
319997713825,8459456386,62906918607,0,1,0
93104632752,421766768446,181100215444,0,1,0
123073353043,564927232782,982554923739,0,1,0
898917368495,512040426771,985393624501,0,1,0
365521098733,400577877597,395201738570,0,1,0
143328001583,999747267611,234707600919,0,1,0
691699597642,643063585624,729850381757,0,1,0
410182443095,645311173773,162848683615,0,1,0
952701025045,777085367735,285986260672,0,1,0
919642135608,692071247087,448663603750,0,1,0
620664202998,194080090188,450824694561,0,1,0
177033682547,11037614787,663040259473,0,1,0
740977003311,725681416908,283917642787,0,1,0
478389101985,444556038727,678095112738,0,1,0
230796859802,788793750262,465325301930,0,1,0
109031458039,862654051303,96345409170,0,1,0
176018308574,945735166762,617552434355,0,1,0
482187722495,425968658757,55789019868,0,1,0
389513464123,534921149133,603979823188,0,1,0
235800413365,793031251320,582269278713,0,1,0
274675476286,465961523458,601169965313,0,1,0
728506299378,598338007526,301203167186,0,1,0
565964937933,336099048204,399195762005,0,1,0
114933945827,954672440143,529684659366,0,1,0
286859512283,946006829501,143409063418,0,1,0
982114594264,780188438166,393103595747,0,1,0
902824743337,731293564073,885339130539,0,1,0
622068129321,878849111709,97037318137,0,1,0
206706228074,926213486702,361445978388,0,1,0
170819566664,68933715007,809931650645,0,1,0
113337056529,234944318914,874290607267,0,1,0
42233332822,383366298095,121627211913,0,1,0
758203241878,186074970558,858787320300,0,1,0
314889875805,145588391013,727422714472,0,1,0
610170589082,807183187885,149771955150,0,1,0
972505314145,839118923157,682490735153,0,1,0
352590411586,397972169649,873509819517,0,1,0
130238824775,691261532808,978595807731,0,1,0
621761741933,459299133136,786816098547,0,1,0
718220352052,411355961825,868463260991,0,1,0
75012445389,152446899854,697443074992,0,1,0
428170662182,72025533078,484816259239,0,1,0
346179846705,379757257032,791804712423,0,1,0
203246861049,397180697244,232742295818,0,1,0
803969686607,721486618935,136231330103,0,1,0
676743702444,538079209230,415736962203,0,1,0
981241235744,885744368196,123740133986,0,1,0
922365158770,795119859569,848441169665,0,1,0
767417756035,195266782832,896252151374,0,1,0
284658854386,227265733854,866231669116,0,1,0
138406089432,234945999042,338557959637,0,1,0
410939912710,844781749460,782131904835,0,1,0
944336182472,685992101948,481328955242,0,1,0
168492167020,468626711273,64382947140,0,1,0
138523446729,55214050251,596427638347,0,1,0
998119839022,221327239241,574305572784,0,1,0
455601257072,819262848950,862706153897,0,1,0
737118411619,546763064115,958141540624,0,1,0
188746815560,633194549416,925237565317,0,1,0
299778224415,906351230282,876738428590,0,1,0
938833539162,787816100386,640654926600,0,1,0
786395817288,899633092085,820313136042,0,1,0
222452496524,914699093635,8947912988,0,1,0
276215673779,962745425439,365034020742,0,1,0
523807915962,348255517218,138908298111,0,1,0
221437122551,119724841582,653314930668,0,1,0
154450272016,766353529794,213008819166,0,1,0
434932278100,708872824310,595204629247,0,1,0
527606536472,329668137248,695746266281,0,1,0
320094290263,639913198635,818672546651,0,1,0
281219227342,696730729811,973152436702,0,1,0
694654230179,228967052161,903585125690,0,1,0
742210561289,158073820175,799952638497,0,1,0
390216441678,298512719041,913758316846,0,1,0
969474930785,429774944445,291818571037,0,1,0
501278390892,879139315238,363210542714,0,1,0
530724675874,244934395996,408641663674,0,1,0
158755870506,679148190777,380117013646,0,1,0
216238380641,242885390184,38726885529,0,1,0
252125042051,829912965193,130074077797,0,1,0
667486943298,512296393514,925782511752,0,1,0
803622055855,360026645735,847875367248,0,1,0
87652146799,287065776586,615022191437,0,1,0
655589403059,981134863062,827418638381,0,1,0
360308689782,49287869504,184137127491,0,1,0
398009225563,571923844826,477469216215,0,1,0
17962127765,742818401648,490000136328,0,1,0
667180555910,633250808313,592527124902,0,1,0
175657638752,594961011299,565051995432,0,1,0
190465073117,518409760308,736048652846,0,1,0
763639166029,315055440316,415117323277,0,1,0
849388500584,165728490441,917439392035,0,1,0
248665675026,571132372421,251213777002,0,1,0
391598660682,283456735523,654977234696,0,1,0
473589476159,705434815240,739945131870,0,1,0
812836570012,639470654695,382518005474,0,1,0
37855786141,161120719666,179260840872,0,1,0
26698049364,789443846687,730682449100,0,1,0
722162516421,171526491035,985859501598,0,1,0
385451115153,809508339656,732573779647,0,1,0
714655438300,688209264412,438907385774,0,1,0
908700870238,53673688956,73192444407,0,1,0
400261787039,821673289641,295379173400,0,1,0
751005359251,660988686290,686015023590,0,1,0
131090456692,219841932782,698835672551,0,1,0
93389920911,426915761131,116859464334,0,1,0
388670634188,88548557646,872765054052,0,1,0
820695378285,124189274841,738496156937,0,1,0
536703286984,926859947661,373563484388,0,1,0
831632074622,55963412149,887463377671,0,1,0
898652545506,81002455229,223992819677,0,1,0
893395991290,73944237130,74958777107,0,1,0
65359557389,65278626488,719839594731,0,1,0
507006344484,177067411498,677809778632,0,1,0
344464983039,914790452533,618435923527,0,1,0
400568174427,998082909053,670517700966,0,1,0
985168273537,45485283689,916647927845,0,1,0
760614639370,358917842138,55795614939,0,1,0
681324788443,310022968045,167720555035,0,1,0
263805907003,649674125148,108343749507,0,1,0
234359622021,13664847347,398448449230,0,1,0
946954212483,290496474406,518477796526,0,1,0
916985492192,877045813741,252663996695,0,1,0
189439957816,126147119221,557592192777,0,1,0
722836227578,967319472066,621050448049,0,1,0
515618456725,368632827248,402569354787,0,1,0
967208861023,455064312549,855043452331,0,1,0
776619884128,502654609359,918323270003,0,1,0
234101302178,100628218711,714956774991,0,1,0
444583062081,919611332169,214368403281,0,1,0
743560994691,147388292025,62383693464,0,1,0
82771851733,497712449091,428357453238,0,1,0
158457905198,308697312075,143195381312,0,1,0
145310154481,145814086405,943071483344,0,1,0
428212631091,397865989797,797293650330,0,1,0
673989297117,308536492943,727089117911,0,1,0
376787808840,612134251537,998158458436,0,1,0
489125625098,467218133681,798092449813,0,1,0
214405687464,209560973511,720542738420,0,1,0
94800422637,188439703418,517168906519,0,1,0
991036711083,547675205703,958499392541,0,1,0
389883797016,61668289828,474879778948,0,1,0
552425158461,53655052464,882228046503,0,1,0
110778371366,671576071125,714795035441,0,1,0
938814805267,409989485081,391287178810,0,1,0
726743602420,456862805697,701868086076,0,1,0
806033453347,235505483104,194794518768,0,1,0
30625087157,651782728326,471466770624,0,1,0
445986988404,334166156647,698947102267,0,1,0
937217915969,960475560895,446125594330,0,1,0
994700426104,524212760302,731321534437,0,1,0
54715718885,82017222426,993420394023,0,1,0
302307961068,467489314562,348249583650,0,1,0
564895862394,478362496057,618374608626,0,1,0
952541630,493428497607,649228590947,0,1,0
213432323206,828106621654,854799353034,0,1,0
306106581578,448901934592,712846495036,0,1,0
999899168014,698416245911,112092153151,0,1,0
932912317479,345082933766,440325009285,0,1,0
222342709291,373401575960,986639199231,0,1,0
990321640367,668913777266,860914597259,0,1,0
170098705788,105326498656,147485358996,0,1,0
252089521265,527304578373,984385425290,0,1,0
627888545690,447055860559,406014101165,0,1,0
27165720132,852459742539,522433225700,0,1,0
805160094827,611313609820,921120304596,0,1,0
500662561527,993358254525,480021430455,0,1,0
591336615118,920798024813,357246492184,0,1,0
816317831604,442448089784,623419582351,0,1,0
962286948872,960477241023,797384837416,0,1,0
108577713469,682544779149,746847821553,0,1,0
445680601016,293026998672,960743362706,0,1,0
954119684215,254737201658,423056139711,0,1,0
176509270669,691157642170,215971208437,0,1,0
796424173228,862052198992,701123993352,0,1,0
434089448165,559864267034,890005576218,0,1,0
138808734888,627979273833,144436930187,0,1,0
582122100961,398213656692,885390309176,0,1,0
866114192262,325252787543,667877676802,0,1,0
944071359483,552318164617,135351659020,0,1,0
877050888599,257026924851,976509165367,0,1,0
685782256174,614786318366,935239292552,0,1,0
143263674224,212759927718,319800332838,0,1,0
424780828771,940222143240,143814035471,0,1,0
876371233069,26691628184,697408309604,0,1,0
28568516111,965182856921,895577680232,0,1,0
631998599624,998404394686,984708257163,0,1,0
856116584529,781039004011,357490832559,0,1,0
826147864238,367626342989,852049640304,0,1,0
151465288332,640890664297,161807332376,0,1,0
757660006833,124928810693,828421713266,0,1,0
54472526527,717403402397,705906996687,0,1,0
267341189386,777444120512,772195977198,0,1,0
991896224136,528797371711,92489281484,0,1,0
67620277244,339782234695,981121511698,0,1,0
328254183393,846796264396,863692894275,0,1,0
123568059510,781150289503,338507006956,0,1,0
583151669163,339621415563,59549115245,0,1,0
285950180886,643219174157,109781060110,0,1,0
708744245081,909287878303,885345701927,0,1,0
721203116637,706841519168,411272976848,0,1,0
180490955322,787797989278,570760805038,0,1,0
113470484438,492506749512,478893236132,0,1,0
248854310204,244543963079,9412813850,0,1,0
678163175895,994381337136,356892839307,0,1,0
84909235627,337075230614,241345000909,0,1,0
302268747364,464229688113,350560354079,0,1,0
135312900668,600065410649,157557547056,0,1,0
778520807331,588722275934,112890608999,0,1,0
612028383461,174402065282,31300587207,0,1,0
190539280054,328123453545,73450708862,0,1,0
128672730960,301347914261,992913117538,0,1,0
344959309665,215426637664,488489016710,0,1,0
400332756455,623717568289,970696739291,0,1,0
